date,symbol,exchange,play_type,entry_condition,exit_condition,result_pct,result_label,notes,raw_text
2023-07-10,AI,,에드작,,,,,,"NFPromt 에드작 NFT에 AI 묻은 프로젝트로 에어드랍이 확정되어있고 시드라운드에서 6000만 달러 투자 유치 받은 NFTPromt입니다. 출첵 등 미션으로 크레딧 모을 수 있고, 크레딧 많을수록 투표나 NFT민팅 등 더 많은 활동 가능. 결국 활동량에 따라 에어드랍 많이 받는 구조인 듯. 구글메일로 가입하면 1.2달러치 BNB도 주니 무료로 참여 가"
2023-07-11,GOPAX,,에드작,,,,,,"🪙 GOPAX, 로아코어 거래 지원 기념 이벤트 · 로아코어 거래 기념 에어드랍 · 거래량, 순입금, 초대왕 3가지 이벤트 · 유형별로 본인에게 유리한 것 참여하기 ❓이벤트별 안내 [ 거래량 이벤트 ] · 거래량에 따라 $50,000 ROA 차등 분배 · 1/N이라 사고 팔기만 해도 수수료 이상은? [ 순입금 이벤트 ] · 순입금량에 따라 $40,000RO"
2023-07-11,CBT,,에드작,,,,,,4️⃣ Label의 Listen To Earn CBT 2.0 시작! 🖼 미션 1️⃣ Android & iOS 앱 다운로드 - 아이폰 : https://testflight.apple.com/join/E5xQQmlz - 안드로이드 : https://play.google.com/store/apps/details?id=com.clesson.tracks 2️⃣ 구글
2023-07-11,,Upbit,에드작,,,,,,업비트 메타마스크등록 이벤트 (이더리움 에어드랍) 내일 끝납니다. 등록안하신 분 꼭 하세요!! https://upbit.com/nft/
2023-07-12,IDO,,에드작,,,30.0,,,EraLend (구 Nexon finance) 스텔라 프로그램 7월 10일 00:00 UTC에 시작하여 TGE까지 계속되며 과거 업적과 주간 활동의 조합을 통해 포인트를 쌓을 수 있음 스텔라 포인트에 대한 보상안 1. EraLend가 매터 랩으로부터 받는 zkSync 에어드랍의 30% 분배 2. IDO 화이트리스트 3. 추후 공개 스텔라 포인트 획득 방법 
2023-07-12,LP,,에드작,,,30.0,,,"🔍 Ambient 트랜잭션 찍어두기 다들 유트로님의 Ambient 글은 보셨죠? 안보셨으면 지금 보고오기 간단하게 스왑 5번정도, 그리고 스냅샷 찍을때까지 LP 예치하면 될것 같습니다. 🅰️ Ambient 접속 후, ETH-USDC 간 스왑 USDC 풀 제외하고는 유동성이 작아서 큰 금액은 스왑하기 힘들어 보입니다. 저는 천불정도로 스왑했고, 15기위 기준"
2023-07-12,,,상장분석,,,,보통,,"💲 고팍스 친구 초대 이벤트 개편 + 로아코어 이벤트 1️⃣ 친구초대 개편 이벤트 기존 제도에서 변경, 누구나 친구를 초대하면 서로 만 원을 받을 수있도록 개편됐습니다. (총 2만원) 저같은 경우 요즘 신규상장 이벤트가 많아 거래량을 쌓으려고 가족 계정을 가입했는데, 이럴 줄 알았으면 좀 늦게 할 걸 그랬네요. 2만원만 체리픽 하셔도 되고, 수수료 지원이라"
2023-07-12,LSD,,기타,,,,,,https://liquidcollective.io/ Alluvial 이 내놓은 신규 LSD 프로젝트 LSD쪽 부연설명은 생략하고 얘내는 KYC 후 인증된 사용자만 서비스를 사용할 수 있음. 우리 정보 가져가는 대신 안전한 스테이킹 서비스를 제공하겠다 라는 목적을 표방중임 다만 내가 바라보고 있는 건 기관급 참여자를 주요 타겟으로 삼고있다는 것 코인베이스 프
2023-07-12,,,기타,,,,,,"✅ LogX - 세쿼이아, 코인베이스, 해시드가 투자한 Flint 팀에서 준비 중인 Perp DEX입니다. 최초로 크로스체인 유동성을 도입한 Perp를 선보일 것이라고 하네요. 2분기 내로 아비트럼에서 메인넷을 런칭할 계획이라고 합니다. 📌프로젝트 자체가 공개된지 일주일이 안된터라 트위터 팔로워가 200명이 안되는 극초기입니다. 후딱 웨이트리스트 등록해두시"
2023-07-12,RABBIT,,에드작,,,,,,"📕 금일 폐지 입문생활방에서 추천하는 숙제 1. Satori - Jump,Portal,Coinbase등에게 $10m의 투자를 받은 온체인 파생 상품 프로토콜 - 현재 갤럭시와 협업하여 퀘스트를 진행중 2. RABBIT X - 멀티코인, 세콰이어, Defiance 등으로부터 약 20M 의 투자를 받은 스타크넷 파생상품 DEX 프로젝트 - DEX 사용자에게 에"
2023-07-13,ZK,,에드작,,,1.0,,,"↔️ ZK-Sync 에드작 전략 공유 1. izumi 파이낸스 매주 거래량 점수 맞춤 : $5,000 이상 거래량 & $50 이상 $izi 거래 : LP는 귀찮아서 안넣음. 2. Eralend 이더 풍차로 1티어 맞춤 : 이더 담보로 이더 빌리는게 가능해서 사실상 청산 위험은 없다고 보고 있...음? 이자도 1% 이하라 사실상 무이자. : 일주일 동안 3-"
2023-07-13,MNT,Bybit,상장분석,,,,,,🔥 바이빗 - 단돈 13만원으로 하는 돈 복사 이벤트 ✍️ 요약 : 아직 상장안한 $MNT 코인 무료로 받음 $MNT란? : 고성능 EVM 모듈식 레이어2 네트워크 (걍 개쩐다는 뜻) ⏰ 4일 뒤 신청 마감 ※ 참여 방법 1. 바이빗 가입 및 KYC 1 2. 100 USDT 이상 예치 후 바이스타터 사이트 에서 커밋 3. 당첨 후 $MNT 코인 무료로 받음
2023-07-13,,,에드작,,,,,,"선물 DEX 에드작 요령 선물 덱스는 거래량 기반으로 에어드랍을 줄 확률이 높습니다. 어떻게보면 다른 불확실한 에드작보다 비교적 명확한 보상체계인게 장점이지만 실제 돈이 투입된다는게 큰 리스크 (매매 손실까지 고려하면 리스크 증가) 따라서 중앙거래소 양빵으로 투입되는 돈을 최소화할 수 있고, 거래소 증정금을 이용하면 리스크를 더 줄일 수 있음. 아니면 에어"
2023-07-13,BNB,,에드작,,,,,,"🌐 느낌으로 알아보는 에드작 (나왈 파이낸스) BNB, 아비트럼 기반 탈중앙화 선물거래소 나왈 파이낸스 📌 좌표 : https://app.narwhal.finance/ ✅ 스테이킹하고 apr이 안생기길래 물어봤더니 아직 마이닝은 시작 안되었는데 초기 LP기여자에게 ""뭔가"" 가 있을 예정이라고 CM이 낚싯줄을 던짐 -> 바로 물었음. * BNB, 아비트럼 각"
2023-07-13,AFFI,,에드작,,,,,,🔥 AFFI 꽁에드 클레임 하기. 현재 $15불 (150개 줌) 🔥 ✅ 클레임( 링크 ) ✅ 체인 아비트럼 ✅ 리트윗/팔로우 등등 숙제할꺼 생각보다 많음. ✅ 컨트렉 :  0xdd839b26B9d5c10b8744832192EF9971300Ee4BA ✅ 덱스스캐너링크 👀 스캠은 아닌거 같은데 일단 버너지갑 고고!!
2023-07-13,KAT,,에드작,,,,,,"KaratDAO, zkSync의 주요 프로젝트 KaratDAO는 zkSync에서 가장 큰 데이터 네트워크로 zkSync 팀에게 $800,000 규모로 지원을 받아 무섭게 하이프를 늘려가고 있습니다. $KAT 라는 토큰이 존재하며 KAT 점수에 따라 KAT 토큰 에어드랍을 받을 수 있습니다. 점수는 사용자가 ETH 및 KARAT 잔액과 그날의 총 배포 금액을"
2023-07-13,,,에드작,,,,,,에드도 8월에 줄듯 ㅋㅋ
2023-07-13,SUPRA,,에드작,,,,,,"🔥 Supra Oracles 10주차 미션 Open ➡️ 미션 입장 정답 : D 💎 하는 이유? - $SUPRA 토큰 + Star 에드 - 백커 : 애니모카, 코베, 후오비, 해시드 등등 ps. 지난건 찍으면 됨 #SUPRA"
2023-07-13,ARKM,Binance,상장분석,,,5.0,,,"📑 이전 런치패드 분석을 통한 ARKM 가격 예측 일전에 바이낸스 런치패드를 진행했던 EDU, ID, HOOK 프로젝트의 초기시총과 발행량을 비교하여 ARKM의 가격을 예측해봤습니다. 세부적인 토크노믹스까지 비교하여 예측하기에는 무리가 있어 단순 초기 유통물량과 런치패드 판매 가격, 런치패드 할당량을 비교하여 계산했습니다. 1. EDU 기준 EDU는 4월 "
2023-07-13,,,에드작,,,,,,오늘도 클릭 한 번으로 에드작 https://nfprompt.io/earn 딱 200까지만 채우고 저도 쉴 예정 200 얻으면 마에스트로 롤 획득.
2023-07-13,ENS,Gate,에드작,,,,,,"✔️ 에어드랍 고수 지갑분석 (에어드랍 파밍) 에어드랍 작업으로 가스비가 점점 부담되는 요즘, 내가 에드를 받을 수 있을지에 대한 확신이 부족하다면 고수의 성공방식을 모니터링해봅시다! 출처 : @leshka_eth 오늘 소개할 지갑은 1inch, Hashflow, Looksrare, Galaxy, ENS, Arbitrum, HOP, Uniswap, Dapp"
2023-07-13,TVL,,에드작,,,50.0,,,📌 zkSync 에드 작업 관련 정보 정리 📌 🔎 주목할만한 프로젝트 ✅ Syncswap - 토큰 미출시된 덱스로 현재 zksync Era TVL 1위. 가스비 페이백 시스템으로 가스비가 생태계 내 가장 저렴. ✅ IzumI Finance - 토큰은 이미 있지만 추후 재단으로부터 받는 zkSync 토큰 50%를 유저들에게 에어드랍할 계획을 가지고 있음. ✅
2023-07-13,,Gate,에드작,,,,,,👀 스타게이트 볼륨트젝 + 다중체인 작업 후기(7월 13일 새벽 1시경 기준) 📌 시간대비 x 수수료 저렴한기준 . ✅ 매틱 ➡️ 븐브 ➡️ 아비트럼 ➡️ 아발란체 ➡️ CEX - 소요시간 ✅ 매틱 ➡️ 븐브 ( 22분)  (수수료 $0.9) ✅ 븐브 ➡️ 아비트럼 (2분) (수수료 $1.3) ✅ 아비트럼 ➡️ 아발란체 (5분) (수수료 $ 4)정도 였던듯
2023-07-13,USDC,,에드작,,,30.0,,,🔥 zksync 극한의 이득충 전략으로 소액러들의 트젝/에어드랍/레버리지 파밍하기. 👀 준비물 : 대략 $1000~1200 불 + 가스비 예상 ⚡️ 먼저 파밍루트 설명 후 뭘 이득 보는가 설명드리겠습니다. ✅ Syncswap 에서 USDC -ETH에 유동성 공급 해줍니다. 넉넉하게 $1000~1200 정도 ✅ EraLend 이동 후 Syncswap에 있는 
2023-07-14,,,에드작,,,,,,zksync 작업을 시작했습니다. 총 목표 1000계정 4월1일 레제로 1000계정을 한다고 정하고 벌써 3개월이 지났습니다. 5월달 이미 대부분의 작업은 끝났고 6~7월 세세한 디테일을 다듬는 작업과 다른 기타 에드작을 하면서 시간을 보냈습니다. zk sync 의 데드라인은 9월로 정했습니다. 어떠한 일을 시작할땐 구체적인 목표와 데드라인을 정하는것이 가
2023-07-14,ZTX,,에드작,,,,,,📶 제페토 아비트럼으로 이주 출처: 클릭 원래 솔라나였나? 기억이 잘 안나는데 아무튼 L2로 간다고 하네요. 플레이테스트 하면 $ZTX 에어드랍 한다고 하는데 관심 있으신 분들은 참고.
2023-07-14,LP,,에드작,,,,,,에어드랍의 암묵적인 규칙 모든 지갑을 다른 사람인 것처럼 행동할 것. 1. 빈 트랜잭션을 만들지 마세요. 스왑을 하는 경우 토큰으로 유동성을 추가합니다. 2. 유동성을 잊지 마세요. 유동성은 종종 에어드랍을 받을 때 고려하는 배수 중 하나입니다. 3. 유동성에 너무 많은 돈을 추가하지 마세요. LP 페어에 유동성을 추가할 때 비영구적 손실은 큰 손실이 될 
2023-07-14,LP,,에드작,,,60.0,,,📶 아크(Aark) 얼리버드 LP 모집 구글폼 주소: 클릭 오픈 베타 시작 전 최초 유동성 공급하는 작업. 신청하는 사람은 최대 +60% APR로 토큰 채굴 가능. 에드작 하실 분들은 참고.
2023-07-14,VC,,에드작,,,,,,📌 눈여겨볼만한 신규 프로젝트📌 ✅ Ajna Finance - 디파이 렌딩 프로젝트로 다수의 VC 인사들이 수두룩하게 팔로잉 중. 어제 프로젝트를 런칭했으며 Ajna 토큰 발행은 확정. 다만 에어드랍 및 토큰 세일은 절대 없을 거라고 못 박음. ✅ Surge - Ajna와 마찬가리로 디파이 렌딩 프로젝트. 일렉트릭 파운더가 팔로잉 중이고 런칭한지는 몇 주 
2023-07-14,LVL,,에드작,,,,,,✅ LVL 해외에드헌터들 참여중.트젝찍기가능 아비체인 ✅하는방법 1️⃣ 사이트접속 2️⃣지갑연결 3️⃣스왑/풀제공/트레이딩 트젝찍기 4️⃣매주꾸준히찍기 5️⃣완료
2023-07-14,NFP,,에드작,,,,,,🪙 에어드랍 정리 유골들 수습하러 갖다 오겠습니다. 멀티체인 덕에 팬텀에 있던 레제로용 스테이블들이 좀 아프네여..흑흑. 가루된거 수습하러 다녀오겠습니다. 몰랐는데 한 지갑에만 $500 작살난 것도 있네요. 오늘 올렸던 에어드랍 거리(Or 리마인드)들 정리드리고 큰 소식 나오기 전까지 물러나겠습니다. 감사합니다! 💲 외부 + 토큰 채굴 - NFP 출석체크로
2023-07-14,ACE,,에드작,,,10.0,,,퓨저니스트 ACE 에어드랍 이벤트 OKX에서 진행 중인 ACE 에어드랍 이벤트입니다. ACE 토큰 14.7만개가 5천명에게 분배되므로 인당 약 $88 에어드랍 (장외가격 $3 기준이라 상하방 열려있음) 퀘스트를 처음 하면 살짝 복잡해서 요약해보면 1) 퀘스트 수행시 NFT 1개씩 지급 (하루 최대 4개) 2) NFT 보유자 대상으로 5천명 추첨 예정 3) 
2023-07-14,,,상장분석,,,16.07,,,"에이엘티 청약일정    7/17~7/18 환불일    7/20 상장일    7/27 주간사   미래에셋증권 공모가    25,000원 (밴드 최상단) 증거금   125,000원 (10주 기준) 경쟁률   1835:1 의무보유확약   16.07% 상장일 유통가능 물량   45.65%"
2023-07-15,INO,,에드작,,,20.0,,,"PsuB 에어드랍 이벤트 및 INO 이벤트 Payment Swap Utility Board - PsuB 커뮤니티 활성화 에어드랍 이벤트 ✅ 미션 글림 바로가기 3,000명 x 50 PsuB *  PsuB 현재 가격  06.07.23 기준 1PsuB = 80원 📆 이벤트 기간 : 7월6일~7월16일 14:00 < EVENT 2 > INO 옥션 이벤트에 참가하"
2023-07-15,ENS,Gate,에드작,,,,,,"✔️ 에어드랍 고수 지갑분석 (에어드랍 파밍) 에어드랍 작업으로 가스비가 점점 부담되는 요즘, 내가 에드를 받을 수 있을지에 대한 확신이 부족하다면 고수의 성공방식을 모니터링해봅시다! 출처 : @leshka_eth 오늘 소개할 지갑은 1inch, Hashflow, Looksrare, Galaxy, ENS, Arbitrum, HOP, Uniswap, Dapp"
2023-07-15,NFT,Binance,에드작,,,60.0,,,📌 개인적인DYOR 한 주 돌아보기 요약본 ✅ Web3Go - 얼리버드 티켓 래플 참가하기 ( 본문링크 ) ☄️ 바이낸스랩스 투자 / 현재 겔럭시를 통한 얼리버드 티켓 래플 참가가능 (캠페인 거의 끝나감 맨마지막 퀘스트가 2시간 정도 남은듯) / 얼리버트 티켓 소유자는 추후 에어드랍 예정 ✅ Reveel 웨잇리스트 등록하기 ( 본문링크 ) ☄️ Reveel
2023-07-15,,,상장분석,,,,,,🔎 코인 커뮤니티 코인니스 가입 후 활동하면서 Ness 토큰을 보상으로 받아보자 (무조건 해두셈) 현재 국내 코인 커뮤니티 중에서 가장 빠르고 정보 전달이 확실한 곳은 어디일까요? 저는 개인적으로 코인니스 미만 잡이라고 생각합니다. 대다수의 뉴스 내용이 생각보다 정확도가 높고 필요한 정보만 전달하기 때문에 아마 저 말고도 대부분 텔레그램 유저들이 코인니스 
2023-07-15,EU,,에드작,,,,,,레제로 에드작 계속 불안한 EU 이런 짤까지 만들어서 행복회로 돌리는 사람들이 많아서 내가 사장이라면 어떻게 통수칠지 고민해볼것 같음 ㅋㅋㅋ
2023-07-16,SEO,,김프,,,,,,"👀 진짜 강의 파는 사람 엄청 많구나 1. 네이버 블로그 강의 2. 구글 애드센스 강의 3. 쿠파스(쿠팡파워파트너스) 강의 4. ChatGPT 수익 자동화 강의 5. 워드프레스 강의 6. SEO 강의 7. 스마트스토어 강의 8. 인스타 인플루언서 강의 9. 코인 강의(선물, 김프 등) 10. 주식 강의(차트, 분석 등) 11. 부동산 투자 강의 대충 30분"
2023-07-16,USDC,,에드작,,,30.0,,,🔥 zksync 극한의 이득충 전략으로 소액러들의 트젝/에어드랍/레버리지 파밍하기. 👀 준비물 : 대략 $1000~1200 불 + 가스비 예상 ⚡️ 먼저 파밍루트 설명 후 뭘 이득 보는가 설명드리겠습니다. ✅ Syncswap 에서 USDC -ETH에 유동성 공급 해줍니다. 넉넉하게 $1000~1200 정도 ✅ EraLend 이동 후 Syncswap에 있는 
2023-07-16,,,에드작,,,,,,"🔸 7월 18일 바낸 런치패드 상장 아캄, 금일 에어드랍 청구 종료 링크: https://platform.arkhamintelligence.com/invite 해당되시는 분들은 오늘까지 에어드랍 받으실 주소 입력하시면 된다고 합니다. 청구방식일지 직접 쏴줄지 몰라서 전 지갑으로 했네요. 어떤 분들은 순삭 매도를 위해 바낸 지갑으로 하셨다고 ㄷㄷ.. 워낙 간"
2023-07-16,LP,,에드작,,,50.0,,,🔥 iZUMi 파이낸스를 통해 zksync/Linea 에어드랍 받기 🔥 ➡️ 아이즈미 파이낸스는 사용자들에게 향후 zksync 에어드랍 물량의 50%를 커뮤니티에 할당 약속. ➡️ 이틀전 Linea 또한 할당 물량의 50%를 커뮤니티 할당을 약속 햇다. ‼️ 아이즈미 파이낸스 포인트 모으기 ‼️ 포인트 대비 에어드랍예정. 🔥 포인트 모으는 방법. (매주 월
2023-07-16,ZKID,,에드작,,,0.0,,,👀 $ZKID 토큰 에어드랍에 관한 정리. 🛠 에어드랍 대상자 • zkns + zkSync id 홀더 • era + zkSync id 홀더 • zns + zkSync id 홀더 또는 • zkns + era + zkSync id 홀더 • era + zns + zkSync id 홀더 • era + zkns + zkSync id 홀더 • zns + zkns + 
2023-07-16,,,에드작,,,,,,오비터도 추후 에드잇다해서
2023-07-16,,Upbit,기타,,,,,,업비트에서 하세요
2023-07-16,,Upbit,기타,,,,,,업비트 0.05
2023-07-17,KYC,,에드작,,,,,,"📌 zksync 에어드랍에 관한 개인적인 생각, 그리고 Nomis 👀 이제 다들 Layerzero 에어드랍 작업이 마무리 되가리라 생각. 그래서 슬슬 zksync 시작해야 하는데 어떻게 해야하고 어떻게 접근해야할지 고민중일 것 이라 생각함. ✅ 요즘 시빌판독기가 유행임. 대표적으로 Linea / Taiko 이놈들은 KYC 를 이용한 시빌판독기(개인적으로 탈"
